name_from;name_to;by_way;distance;class_1;class_2;class_3;class_4;class_5
VOREPPE BARRIERE;MOIRANS;1042750584,4089843,862481788,4701009,166626190,166626198,234853299,862473075,862473077,234853296,166626192,862473073,862473072,4431606,202987879,862473069,202987887,1426337696,438160120,667933935,667933934,611966208,8057482,438160122;19;1.9;2.5;4.4;5.6;1.1
VOREPPE BARRIERE;RIVES;1042750584,4089843,862481788,4701009,166626190,166626198,234853299,862473075,862473077,234853296,166626192,862473073,862473072,4431606,202987879,862473069,202987887,1426337696,438160120,667933935,667933934,862487381,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,55567947,463984043,145036718,145036719,463984045,217944512;35;3.8;5.6;8.2;12.1;1.9
VOREPPE BARRIERE;RUMILLY;1042750584,4089843,862481788,4701009,166626190,166626198,234853299,862473075,862473077,234853296,166626192,862473073,862473072,4431606,202987879,862473069,202987887,1426337696,438160120,667933935,667933934,862487381,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,196212975,771372605,4431976,771372607,558294856,2954765,69071729,69071732,771372614,558294855,69071730,69071735,850891482,243542937,243542934,771372619,238917045,4431973,771372622,771372623,771372626,771372627,110036476,110036495,771372645,531802652,531802651,531802648,771372644,531802647,1210040549,475659253,531802646,531802645,475659239,531802638,531802635,37662512,531802625,531802624,475659244,365943300,2954767,37662207,25557199,531802623,531802622,295046763,771372649,771372650,771372652,771372653,531802610,531802604,25566151,771372667,771372666,25566152,295046762,24570424,771372665,24570421,771372664,2954773,2954769,531802591,531802585,531802568,531802563,531802557,531802551,366071459,31953413,31953403,663773438,663773439,769264513,4870458,25673476,25673576,165939593,663777294,332443756,26426348,26426349,95022080,95022078,850840441,1365008620,850840440,85243439,85243442,85243412,409111712,769264517,1365008621,1365008624,673474047,769264515,769264525,769264524,1441743966,769264522,769264521,4276301,501253465,501253462,501253464,769264536,26574378,769264534,300061996,22605610,1365024738,25891067,769264543,769264538,769264537,769264544,1441743965,850833608,850833609,850833610,55440964,55440957,769264548,622013673,622013674,422837863;134;15.3;23.6;33.2;43.9;7.5
VOREPPE BARRIERE;SAINT GENIX SUR GUIERS;1042750584,4089843,862481788,4701009,166626190,166626198,234853299,862473075,862473077,234853296,166626192,862473073,862473072,4431606,202987879,862473069,202987887,1426337696,438160120,667933935,667933934,862487381,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,196212975,771372605,4431976,771372607,558294856,2954765,69071729,69071732,771372614,558294855,69071730,69071735,850891482,243542937,243542934,771372619,238917045,4431973,771372622,771372623,771372626,771372627,110036476,110036495,771372645,23790175,232544555,23797390,23797391;84;10.3;16.1;22.9;30.6;5.1
VOREPPE BARRIERE;SAINT MARCELLIN;1042750584,4089843,862481788,4089840,126795630,126795626,862473078,862473071,3182360,122714537,5218995,246373665,246373666,862463441,862369307,862369306,4389835,862367227,4389834,24818549,862367228,127624187,127624192,127624189,127624188,862365793,862365795,862365799,862365800,862365801,24818555,24818556,862364848,862364847,862364849,222437991,4725466;50;6.1;8.8;12.8;17.9;3
VOREPPE BARRIERE;SEYNOD SUD;;141;16;24.1;34.7;45.9;7.8
VOREPPE BARRIERE;ST MARTIN BELLEVUE A41 N;1042750584,4089843,862481788,4701009,166626190,166626198,234853299,862473075,862473077,234853296,166626192,862473073,862473072,4431606,202987879,862473069,202987887,1426337696,438160120,667933935,667933934,862487381,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,196212975,771372605,4431976,771372607,558294856,2954765,69071729,69071732,771372614,558294855,69071730,69071735,850891482,243542937,243542934,771372619,238917045,4431973,771372622,771372623,771372626,771372627,110036476,110036495,771372645,531802652,531802651,531802648,771372644,531802647,1210040549,475659253,531802646,531802645,475659239,531802638,531802635,37662512,531802625,531802624,475659244,365943300,2954767,37662207,25557199,531802623,531802622,295046763,771372649,771372650,771372652,771372653,531802610,531802604,25566151,771372667,771372666,25566152,295046762,24570424,771372665,24570421,771372664,2954773,2954769,531802591,531802585,531802568,531802563,531802557,531802551,366071459,31953413,31953403,663773438,663773439,769264513,4870458,25673476,25673576,165939593,663777294,332443756,26426348,26426349,95022080,95022078,850840441,1365008620,850840440,85243439,85243442,85243412,409111712,769264517,1365008621,1365008624,673474047,769264515,769264525,769264524,1441743966,769264522,769264521,4276301,501253465,501253462,501253464,769264536,26574378,769264534,300061996,22605610,1365024738,25891067,769264543,769264538,769264537,769264544,1441743965,850833608,850833609,850833610,55440964,55440957,769264548,26574266,365201628,769264545,86264444,86264432,86264403,86264439,25891081,1365024740,413493670,25891076,768096633,768096630,768096629,409110861,667688613,30790727,30790728,768096636,464231147,768096635,300061994,97371052,97371089,97371071,97371068,35921962,895193127,468901357,26573794,766204619,35921963,97243712,97243710,137686132,370947764,766204641,370947762,26574018,624512000,788223231;178;26.2;42.8;61.3;79.3;13.7
VOREPPE BARRIERE;ST MARTIN BELLEVUE A410;1042750584,4089843,862481788,4701009,166626190,166626198,234853299,862473075,862473077,234853296,166626192,862473073,862473072,4431606,202987879,862473069,202987887,1426337696,438160120,667933935,667933934,862487381,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,196212975,771372605,4431976,771372607,558294856,2954765,69071729,69071732,771372614,558294855,69071730,69071735,850891482,243542937,243542934,771372619,238917045,4431973,771372622,771372623,771372626,771372627,110036476,110036495,771372645,531802652,531802651,531802648,771372644,531802647,1210040549,475659253,531802646,531802645,475659239,531802638,531802635,37662512,531802625,531802624,475659244,365943300,2954767,37662207,25557199,531802623,531802622,295046763,771372649,771372650,771372652,771372653,531802610,531802604,25566151,771372667,771372666,25566152,295046762,24570424,771372665,24570421,771372664,2954773,2954769,531802591,531802585,531802568,531802563,531802557,531802551,366071459,31953413,31953403,663773438,663773439,769264513,4870458,25673476,25673576,165939593,663777294,332443756,26426348,26426349,95022080,95022078,850840441,1365008620,850840440,85243439,85243442,85243412,409111712,769264517,1365008621,1365008624,673474047,769264515,769264525,769264524,1441743966,769264522,769264521,4276301,501253465,501253462,501253464,769264536,26574378,769264534,300061996,22605610,1365024738,25891067,769264543,769264538,769264537,769264544,1441743965,850833608,850833609,850833610,55440964,55440957,769264548,26574266,365201628,769264545,86264444,86264432,86264403,86264439,25891081,1365024740,413493670,25891076,768096633,768096630,768096629,409110861,667688613,30790727,30790728,768096636,464231147,768096635,300061994,97371052,97371089,97371071,97371068,35921962,895193127,468901357,26573794,766204619,35921963,97243712,97243710,137686132,370947764,766204641,370947762,4276305,609795841,106996031,624512001,788223228;184;21.6;32.5;46.1;61.8;10.8
VOREPPE BARRIERE;ST QUENTIN FAL. BARRIERE;1042750584,4089843,862481788,4701009,166626190,166626198,234853299,862473075,862473077,234853296,166626192,862473073,862473072,4431606,202987879,862473069,202987887,1426337696,438160120,667933935,667933934,862487381,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,663981092,50318102,50318103,771372603,243571279,1425223628,379901896,663975679,609707066,717384714,558294853,243571281,50317212,50317201,50315721,50315719,651201486,27527335,558294899,24610712,365804434,365804301,365804304,541337703,27528559;100;13.6;21.6;30.2;40.8;6.7
VOREPPE BARRIERE;ST QUENTIN FAL. BRETELLE;1042750584,4089843,862481788,4701009,166626190,166626198,234853299,862473075,862473077,234853296,166626192,862473073,862473072,4431606,202987879,862473069,202987887,1426337696,438160120,667933935,667933934,862487381,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,663981092,50318102,50318103,771372603,243571279,1425223628,379901896,663975679,609707066,717384714,558294853,243571281,50317212,50317201,50315721,50315719,651201486,27527335,558294899,24610712,365804434,365804301,365804304,27528762,230151827,230151829;79;10.9;16.8;24.3;31.9;5.3
VOREPPE BARRIERE;TULLINS;1042750584,4089843,862481788,4089840,126795630,126795626,862473078,862473071,3182360,122714537,4270763,4270764;26;2.6;3.9;5.9;7.8;1.5
VOREPPE BARRIERE;VILLEFONTAINE;1042750584,4089843,862481788,4701009,166626190,166626198,234853299,862473075,862473077,234853296,166626192,862473073,862473072,4431606,202987879,862473069,202987887,1426337696,438160120,667933935,667933934,862487381,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,663981092,50318102,50318103,771372603,243571279,1425223628,379901896,663975679,609707066,717384714,558294853,243571281,50317212,50317201,50315721,50315719,651201486,27527335,608817782,608817781,608817780,26200155,50315377,50315370,608817777;75;9.6;14.7;20.8;27.6;4.9
VOREPPE BARRIERE;VINAY;1042750584,4089843,862481788,4089840,126795630,126795626,862473078,862473071,3182360,122714537,5218995,246373665,246373666,862463441,862369307,862369306,4389835,862367227,4252137,4252138;40;4.5;6.6;9.3;12.6;2.4
VOREPPE BARRIERE;VOIRON;1042750584,4089843,862481788,4701009,166626190,166626198,234853299,862473075,862473077,234853296,166626192,862473073,862473072,4431606,202987879,862473069,202987887,1426337696,438160120,667933935,667933934,862487381,862487378,4859173,807294534,166626220,166626191,970431823,970431883,4431571,300062005;24;2.4;3.1;5.5;7.2;1.3
AITON;CHIGNIN BARRIERE;771284523,1324687261,771284524,373350038,771284526,50509655,769997125,429076313,19338570,19338571,769997128,155731819,33178140,1152638187,1152638186,1430800509,769997157,769997156,769997149,769997148,1431632079,33178144,769997171,769997169,736298747,769997168,87200107,87200143,1431632089,1165593342,31127932,39707064,39707056,39707122,39707120,409137404,178068548,178068547,4157529,1165593341,769997176,623201763,1354761578,1354761577,769997178,769997177,8066005,319946604,449126672,449126670;31;4.2;6.7;10.7;14.5;2
AITON;CHIGNIN LES MARCHES;771284523,1324687261,771284524,373350038,771284526,50509655,769997125,429076313,19338570,19338571,769997128,155731819,33178140,1152638187,1152638186,1430800509,769997157,769997156,769997149,769997148,1431632079,33178144,769997171,769997169,736298747,769997168,87200107,87200143,1431632089,1165593342,31127932,39707064,39707056,39707122,39707120,409137404,178068548,178068547,4157529,1165593341,769997176,623201763,1354761578,1354761577,769997178,769997179,569057042,26389548,8066007,8065969,1180770898;25;2.8;4.5;6.5;9.2;1.5
AITON;CROLLES BARRIERE;771284523,1324687261,771284524,373350038,771284526,50509655,769997125,429076313,19338570,19338571,769997128,155731819,33178140,1152638187,1152638186,1430800509,769997157,769997156,769997149,769997148,1431632079,33178144,769997171,769997169,736298747,769997168,87200107,87200143,1431632089,1165593342,31127932,39707064,39707056,39707122,39707120,53186263,178068564,493968773,178068576,39707200,39707186,31620963,28712442,28712440,31620975,769997174,416540081,771284518,1430466731,771284516,771284519,771284515,178068552,35017561,35017563,771284511,771284510,771284508,1430466555,27239503,1430466591,5122317,771858568,771858561,771858560,771858559,771858558,235466007,431091091,431091088,771858554,5122318,624493366;61;7.9;12.3;17.6;24.8;4.1
AITON;CROLLES BRIGNOUD;771284523,1324687261,771284524,373350038,771284526,50509655,769997125,429076313,19338570,19338571,769997128,155731819,33178140,1152638187,1152638186,1430800509,769997157,769997156,769997149,769997148,1431632079,33178144,769997171,769997169,736298747,769997168,87200107,87200143,1431632089,1165593342,31127932,39707064,39707056,39707122,39707120,53186263,178068564,493968773,178068576,39707200,39707186,31620963,28712442,28712440,31620975,769997174,416540081,771284518,1430466731,771284516,771284519,771284515,178068552,35017561,35017563,771284511,771284510,771284508,1430466555,27239503,1430466591,5122317,771858568,771858561,771858560,771858559,771858558,235466007,431091091,431091088,771858554,4445146;48;7.2;11;13.1;18.4;3.7
